word,entropy_bits,expected_remaining,worst_case_remaining,is_possible_answer,frequency_score
ardor,4.545278,199.3810,462,1,1.383369
exact,4.544984,173.8527,386,1,1.518790
merks,4.544959,176.2700,421,0,1.430886
tizes,4.544875,167.0086,413,0,1.460475
shirk,4.544811,201.1927,497,1,1.383801
roupy,4.544747,201.8242,523,0,1.387257
hazel,4.544746,160.0963,370,1,1.492873
snipy,4.544701,223.2462,607,0,1.358315
glaik,4.544685,205.8708,536,0,1.361987
obits,4.544670,179.4397,454,0,1.348164
yogas,4.544551,169.4959,400,0,1.379050
begad,4.544524,201.9425,436,0,1.418359
glees,4.544132,197.5607,509,0,1.315551
suing,4.543990,226.0816,621,1,1.335853
zeros,4.543954,152.9179,352,0,1.514903
lings,4.543714,198.8117,510,0,1.310367
gyron,4.543530,206.0937,516,0,1.321166
label,4.543524,190.8134,457,1,1.443413
lowts,4.543212,187.7542,484,0,1.332181
beths,4.543171,186.4644,449,0,1.417711
rozit,4.543138,174.4117,452,0,1.409071
gazer,4.543102,164.3037,401,1,1.562419
tents,4.542945,181.5253,439,0,1.401080
bords,4.542737,198.7633,495,0,1.349892
curds,4.542681,194.7218,471,0,1.320086
berko,4.542604,181.0363,422,0,1.460259
crass,4.542560,181.8346,461,1,1.426134
rebuy,4.542507,181.3620,381,0,1.494168
sasin,4.542502,189.3533,478,0,1.400864
mudir,4.542450,217.0207,557,0,1.286393
bowne,4.542424,195.2281,471,0,1.417711
norks,4.542306,184.4661,454,0,1.367171
nazes,4.542196,147.3775,341,0,1.520950
sants,4.542034,191.4864,516,0,1.397840
begin,4.541807,209.0156,494,1,1.384449
aceta,4.541445,171.2030,359,0,1.451620
tasso,4.541360,180.5387,445,0,1.403024
sclim,4.541184,194.8713,515,0,1.303672
graal,4.541121,195.7300,494,0,1.381425
infra,4.541062,170.8678,352,0,1.438877
bicep,4.541044,186.4462,452,1,1.367819
bunas,4.540856,190.6311,465,0,1.360475
epoch,4.540847,211.3041,481,1,1.397840
kelty,4.540779,171.4233,364,0,1.480994
lozen,4.540699,167.3438,376,0,1.457883
abear,4.540323,176.7296,431,0,1.478834
whorl,4.540288,198.7192,448,0,1.347948
wanly,4.540224,205.6497,543,0,1.401296
spawl,4.540020,207.2030,544,0,1.370410
towns,4.539897,210.3892,568,0,1.312311
farms,4.539734,183.7387,451,0,1.392009
festy,4.539562,182.2164,387,0,1.488337
tyees,4.539517,174.6156,437,0,1.343197
bemad,4.539393,202.6467,443,0,1.416199
rough,4.539254,212.0600,545,1,1.307991
gosht,4.539107,212.9801,587,0,1.302160
yirds,4.538864,176.4808,419,0,1.350756
rimus,4.538788,182.0445,429,0,1.339093
abuts,4.538724,188.4471,462,0,1.367819
penes,4.538720,202.1844,534,0,1.299568
pimas,4.538631,194.3330,465,0,1.347732
crows,4.538616,195.7317,500,0,1.362851
foehn,4.538528,190.7832,424,0,1.399568
laded,4.538502,177.3145,434,0,1.483585
modge,4.538237,204.7425,494,0,1.372570
sexto,4.538066,167.4156,369,0,1.494384
deawy,4.538033,184.1136,396,0,1.499136
eyres,4.537973,169.4423,399,0,1.396976
hokes,4.537539,171.2324,368,0,1.419006
narky,4.537321,178.0384,422,0,1.458531
tweer,4.537129,205.7205,519,0,1.384017
yagis,4.537119,169.5978,407,0,1.372138
meuse,4.537026,215.4847,578,0,1.288769
broch,4.536968,229.1909,611,0,1.335421
plebs,4.536748,189.7551,439,0,1.393089
sneck,4.536744,206.0886,453,0,1.434773
fauns,4.536659,184.9629,466,0,1.361771
tanky,4.536398,190.5732,485,0,1.404104
sword,4.536372,206.4687,533,1,1.362419
laxed,4.536346,172.9197,426,0,1.485961
taunt,4.536136,203.2644,518,1,1.343197
pokes,4.535791,179.0268,391,0,1.420518
muons,4.535370,224.6760,604,0,1.284449
laura,4.535323,171.9823,409,0,1.398488
rerun,4.535146,181.5667,432,1,1.408639
aviso,4.535102,170.5672,362,0,1.434773
dikes,4.534848,175.0553,416,0,1.396328
plods,4.534831,198.4790,514,0,1.296328
ethic,4.534826,178.8687,403,1,1.455940
gudes,4.534760,191.2117,457,0,1.367603
tonks,4.534754,201.7896,551,0,1.312743
blech,4.534685,208.6570,476,0,1.390497
ovals,4.534573,167.9572,408,0,1.415767
ender,4.534442,200.5629,497,0,1.380130
chaft,4.534376,231.7983,600,0,1.329806
motus,4.534151,210.7270,567,0,1.304752
awoke,4.534056,161.4881,294,1,1.506695
burns,4.533907,197.5045,458,0,1.338661
utter,4.533868,175.7309,416,1,1.465443
dunts,4.533804,201.2816,539,0,1.281857
reech,4.533739,213.0985,540,0,1.350972
laufs,4.533685,182.9940,470,0,1.361987
roots,4.533644,196.4186,497,0,1.380778
abrim,4.533580,181.2782,388,0,1.390065
waged,4.533558,194.7503,462,0,1.414255
crool,4.533432,201.5071,505,0,1.341037
mazer,4.533297,167.1901,405,0,1.559827
ether,4.533244,180.8030,466,1,1.418143
steem,4.533143,202.0575,516,0,1.351620
mauve,4.533132,174.2968,383,1,1.465227
wanty,4.533002,195.3819,489,0,1.404536
riper,4.532765,188.5931,451,1,1.439957
imbar,4.532748,180.9456,388,0,1.386609
vista,4.532476,183.8665,434,1,1.405616
vocal,4.532295,196.3572,475,1,1.371706
maund,4.532249,209.5080,534,0,1.305400
mopey,4.532222,194.9991,406,0,1.448380
hangs,4.532184,196.1801,507,0,1.325270
slung,4.531985,214.7944,581,1,1.317711
melik,4.531936,186.9585,427,0,1.389633
loess,4.531875,168.7227,364,0,1.455940
pheer,4.531742,217.9469,558,0,1.345356
stimy,4.531593,205.9935,549,0,1.389849
metes,4.531505,194.8004,516,0,1.315767
heels,4.531457,192.1724,468,0,1.314903
sweet,4.531336,218.9395,570,1,1.345140
pence,4.531145,216.7970,581,1,1.274082
rural,4.531048,177.1339,409,1,1.398488
weids,4.530991,186.6786,432,0,1.396544
glady,4.530952,224.4549,605,0,1.370194
besom,4.530867,183.2816,393,0,1.402376
belch,4.530849,203.8423,476,1,1.385313
solas,4.530805,178.4479,433,0,1.436717
kilts,4.530529,190.2873,507,0,1.311663
lazed,4.530162,173.3369,428,0,1.484881
temes,4.530160,192.9680,516,0,1.314039
shawn,4.530084,214.0652,547,0,1.354644
pikes,4.530063,187.3024,443,0,1.392657
pokal,4.529957,196.0678,470,0,1.362419
brawn,4.529886,192.7114,490,1,1.385745
tacks,4.529754,196.7097,525,0,1.358099
nertz,4.529647,157.6436,383,0,1.484881
lotta,4.529647,180.0816,418,0,1.398488
phoca,4.529612,215.2497,483,0,1.351188
synth,4.529568,216.8540,579,0,1.310583
ambit,4.529546,201.6514,482,0,1.344060
deets,4.529425,195.8769,492,0,1.323326
siens,4.529403,191.4726,425,0,1.448164
getup,4.529366,195.6108,465,0,1.351620
prowl,4.529205,195.2212,491,1,1.345572
batch,4.529176,220.6363,578,1,1.343197
ensue,4.529027,192.6069,475,1,1.319006
umbre,4.528929,186.3261,466,0,1.411231
borer,4.528831,205.9261,498,0,1.471058
avion,4.528679,194.8272,428,0,1.412527
korun,4.528620,203.7309,530,0,1.320086
platt,4.528568,211.0363,563,0,1.335205
sweer,4.528135,207.7395,531,0,1.409719
blaze,4.527923,186.1317,451,1,1.502160
mered,4.527852,231.2479,606,0,1.311015
wipes,4.527804,189.2505,441,0,1.386393
nixer,4.527780,168.0255,391,0,1.519438
quiet,4.527554,175.7810,414,1,1.459611
skelp,4.527501,206.2449,473,0,1.406263
blond,4.527142,229.4389,615,1,1.281641
stoit,4.526910,205.2514,542,0,1.362419
heath,4.526810,178.9024,389,1,1.494168
vogie,4.526598,185.5961,401,0,1.430022
germy,4.526581,196.3754,429,0,1.461771
sulfa,4.526530,194.7330,470,0,1.391145
hikes,4.526305,176.4678,408,0,1.391145
monty,4.526277,210.6847,553,0,1.347300
nowed,4.526123,198.7495,453,0,1.396112
metif,4.525976,189.7179,426,0,1.380994
dashi,4.525949,166.6104,388,0,1.377970
mohrs,4.525798,198.2121,480,0,1.337581
viols,4.525704,184.1862,465,0,1.329806
lurgi,4.525666,182.2864,394,0,1.361123
scatt,4.525634,213.8276,558,0,1.379914
aecia,4.525612,161.2073,326,0,1.464579
derby,4.525570,200.8065,464,1,1.468251
nurds,4.525570,183.3516,424,0,1.329374
homey,4.525396,183.2860,391,0,1.455076
punts,4.525371,222.5724,602,0,1.278186
roton,4.525284,205.3629,502,0,1.341469
order,4.525255,197.6695,481,1,1.465443
umrah,4.525014,183.3378,421,0,1.359827
girds,4.524897,192.1931,467,0,1.323758
paysd,4.524661,204.2708,532,0,1.314039
joule,4.524256,167.7050,379,0,1.462635
zaris,4.524163,152.4635,343,0,1.459179
revet,4.524156,209.5443,544,0,1.379050
merde,4.524114,225.9114,606,0,1.323326
pangs,4.524085,198.9032,516,0,1.326782
coked,4.523912,191.9564,445,0,1.387257
wamed,4.523831,192.5896,457,0,1.412095
redub,4.523698,197.1944,471,0,1.401512
pronk,4.523689,211.6203,555,0,1.331317
bahts,4.523482,197.7689,526,0,1.369546
chads,4.523459,202.4238,497,0,1.339525
trust,4.523361,217.9400,570,1,1.331102
dribs,4.523164,190.1637,461,0,1.335205
kohen,4.523080,179.8337,386,0,1.398704
lapje,4.522969,170.5214,418,0,1.479050
afoul,4.522820,179.3127,381,1,1.386393
fermi,4.522765,177.8216,399,0,1.449244
baths,4.522746,197.7810,526,0,1.367603
nival,4.522624,190.7624,468,0,1.385097
stogy,4.522574,197.4380,523,0,1.398920
ehing,4.522546,207.1019,452,0,1.418790
blags,4.522366,205.3231,530,0,1.355724
mutis,4.522270,215.1287,576,0,1.289849
savoy,4.522266,183.3110,448,1,1.457235
murid,4.522031,220.4454,557,0,1.285097
motet,4.522018,193.4441,447,0,1.394384
pyots,4.522004,205.7594,540,0,1.301512
ceroc,4.521994,178.1240,421,0,1.467387
vised,4.521967,190.6484,461,0,1.391145
warms,4.521946,186.3935,455,0,1.374946
vined,4.521939,220.2354,533,0,1.374514
logic,4.521736,187.2497,486,1,1.307775
yarks,4.521716,173.2419,414,0,1.410367
marks,4.521602,188.4203,468,0,1.380778
chirm,4.521503,222.5438,564,0,1.300216
camus,4.521425,201.6099,512,0,1.326350
aloos,4.521381,182.2778,433,0,1.393089
yacht,4.521350,192.1974,511,1,1.357883
jurel,4.521091,164.4056,379,0,1.488769
gusto,4.521029,211.3853,548,1,1.297624
gamut,4.521022,211.7983,546,1,1.312527
peaky,4.520798,184.4955,383,0,1.505400
hunts,4.520735,227.4803,615,0,1.276674
dervs,4.520629,180.6717,447,0,1.438013
winge,4.520559,213.3179,523,0,1.386177
vices,4.520355,176.6259,425,0,1.401944
hoven,4.520353,191.4086,424,0,1.395032
kyars,4.520312,179.8441,414,0,1.404752
bitsy,4.520289,204.9490,554,0,1.350540
lanas,4.520082,190.3322,501,0,1.334773
ponga,4.519846,209.4000,468,0,1.351188
pervs,4.519696,188.1551,459,0,1.434341
lifts,4.519342,197.8812,517,0,1.309719
fomes,4.519263,179.8467,391,0,1.411231
humor,4.519259,210.3460,541,1,1.284665
volts,4.519181,191.0095,486,0,1.321598
tufas,4.518866,194.3866,479,0,1.355292
sleek,4.518856,215.4769,559,1,1.344060
rabat,4.518721,206.5197,528,0,1.348164
baize,4.518262,163.9045,358,0,1.515119
ruana,4.518178,178.9119,442,0,1.371490
cubit,4.518038,230.1257,610,0,1.257883
women,4.517671,200.7823,434,1,1.385097
nazir,4.517653,163.1693,383,0,1.442333
gorms,4.517614,205.0648,499,0,1.320302
nasal,4.517515,190.9127,501,1,1.336933
reive,4.517420,203.8855,529,0,1.395464
akene,4.517404,187.0976,461,0,1.375378
exist,4.517305,194.7313,427,1,1.474298
joles,4.517248,157.3611,345,0,1.470626
allee,4.517165,203.4320,516,0,1.387041
mudra,4.517019,202.7192,453,0,1.366307
lamps,4.517000,199.6263,521,0,1.334125
ancho,4.516862,187.8994,436,0,1.358099
crimp,4.516799,216.9248,570,1,1.297408
stown,4.516791,213.7188,568,0,1.349028
rowth,4.516652,215.1218,551,0,1.336501
gager,4.516644,168.4428,408,0,1.559395
feign,4.516597,221.5927,514,1,1.375810
inner,4.516541,173.5175,392,1,1.505400
group,4.516396,216.0998,572,1,1.293737
zoeas,4.516232,146.1024,299,0,1.563715
pouty,4.515828,218.5957,577,1,1.341037
snaky,4.515752,206.7909,534,1,1.419222
serre,4.515497,212.2043,575,0,1.375594
prana,4.515391,195.3317,500,0,1.349028
snoot,4.515204,228.8903,613,0,1.317063
layup,4.515202,197.2462,507,0,1.320302
shift,4.515051,249.8570,674,1,1.317495
frore,4.515005,193.2920,494,0,1.461987
krang,4.514975,191.3188,482,0,1.385097
tenno,4.514885,178.5127,397,0,1.438877
dorbs,4.514684,198.6164,495,0,1.326782
quart,4.514643,174.1222,435,1,1.451188
drink,4.514625,225.1693,569,1,1.328510
lytic,4.514589,179.2894,449,0,1.309935
eruvs,4.514558,172.5758,391,0,1.473002
bends,4.514522,184.9879,428,0,1.378186
etens,4.514312,187.6393,439,0,1.366307
rinks,4.514308,189.4976,443,0,1.348812
oumas,4.514248,180.5292,378,0,1.381641
craic,4.513985,180.1559,426,0,1.434773
uncia,4.513943,186.3175,398,0,1.386609
bevor,4.513795,197.5486,476,0,1.462635
loxes,4.513746,158.9421,350,0,1.468035
ganch,4.513695,227.6393,592,0,1.300432
ikans,4.513592,184.1793,444,0,1.386825
motte,4.513588,191.3050,447,0,1.392657
refel,4.513525,200.7944,495,0,1.369762
boyed,4.513493,199.5598,431,0,1.400216
feres,4.513462,200.0177,510,0,1.367387
negus,4.513294,183.9391,424,0,1.387905
satay,4.513233,203.4622,550,0,1.410367
goban,4.513165,218.5179,514,0,1.326566
frees,4.513001,199.8346,510,0,1.375810
oktas,4.512732,170.7158,400,0,1.403672
ruers,4.512506,183.0553,416,0,1.423758
blams,4.512382,208.7564,540,0,1.353132
picul,4.511777,217.9054,581,0,1.237581
paved,4.511562,193.5261,476,0,1.423542
gyros,4.511378,188.3590,451,0,1.330238
whirl,4.511336,193.1883,433,1,1.341469
tupek,4.511250,198.6320,475,0,1.356371
pyned,4.511144,203.9184,476,0,1.342981
maror,4.511075,198.1058,488,0,1.371922
datum,4.511010,198.4661,505,1,1.307127
holds,4.510954,190.2000,475,0,1.283153
heder,4.510889,215.2255,557,0,1.339093
knawe,4.510781,177.9970,418,0,1.443844
yonic,4.510495,190.3149,505,0,1.313823
surra,4.510371,187.1503,428,0,1.419654
duvet,4.510045,201.2246,502,1,1.363931
hurly,4.509969,195.7525,397,0,1.386609
neeld,4.509934,208.4730,519,0,1.292441
kilos,4.509883,179.4605,443,0,1.312743
milpa,4.509851,204.5248,477,0,1.345788
sewel,4.509771,208.8488,557,0,1.326134
tacan,4.509769,208.6060,556,0,1.285097
haply,4.509731,207.5123,541,0,1.372570
tunds,4.509284,202.6924,539,0,1.274946
fumet,4.509212,207.8078,493,0,1.365875
kipes,4.509157,188.1171,443,0,1.376242
retry,4.508993,176.3546,375,1,1.496328
hoagy,4.508951,189.7292,472,0,1.393305
auras,4.508946,178.0816,428,0,1.367387
bleys,4.508802,178.9482,383,0,1.425918
furca,4.508697,200.9577,456,0,1.385961
smaze,4.508346,176.3572,408,0,1.509071
munge,4.508332,222.6553,530,0,1.350756
moose,4.508011,198.9421,452,1,1.407127
midge,4.508008,217.2004,523,1,1.344708
roque,4.507396,162.9732,383,0,1.510799
cress,4.507218,179.4397,423,1,1.461555
greed,4.507047,236.5888,616,1,1.322030
dipso,4.507004,202.1102,513,0,1.276026
gavot,4.506823,197.9961,490,0,1.349676
beers,4.506816,201.0371,497,0,1.368467
rykes,4.506629,161.1028,358,0,1.458747
jarls,4.506565,159.2194,368,0,1.460691
doucs,4.506096,211.0233,553,0,1.268898
truck,4.505894,217.5201,553,1,1.310583
upsey,4.505596,186.3356,418,0,1.434989
sages,4.505577,171.8881,404,0,1.480994
braks,4.505402,193.2549,471,0,1.404752
vegan,4.505296,197.4907,440,1,1.419654
gursh,4.505189,224.4419,537,0,1.286393
malar,4.504944,202.3287,502,0,1.356803
spank,4.504597,223.5970,573,1,1.356156
bogan,4.504307,218.6898,514,0,1.341253
namus,4.504050,185.6125,466,0,1.335637
probs,4.503962,199.6808,512,0,1.338013
throw,4.503846,218.1153,551,1,1.318575
poort,4.503767,228.3987,588,0,1.320950
oculi,4.503610,178.4004,407,0,1.331533
hauds,4.503494,185.3767,448,0,1.319438
bodge,4.503436,214.4350,517,0,1.373434
lurex,4.503341,165.7974,375,0,1.475810
vauts,4.503161,189.2851,486,0,1.357883
mawed,4.503102,192.6691,457,0,1.409719
skeer,4.503021,203.1071,518,0,1.405832
frank,4.502755,201.7145,505,1,1.385529
bowat,4.502468,204.2112,493,0,1.363715
subah,4.502463,211.8190,512,0,1.332829
surgy,4.501589,212.7313,509,0,1.385097
clavi,4.501559,201.4009,504,0,1.374730
tewel,4.501548,202.2778,508,0,1.300432
fyles,4.501430,176.6276,410,0,1.407559
sames,4.501361,177.0397,416,0,1.478834
jager,4.501054,164.6518,399,0,1.550540
mucro,4.500988,217.8536,552,0,1.292657
tayra,4.500784,186.0160,446,0,1.373218
biped,4.500781,210.7495,507,0,1.347948
asdic,4.500753,169.1365,379,0,1.383369
vinas,4.500750,185.1210,445,0,1.366955
enows,4.500725,187.8475,431,0,1.435421
elude,4.500435,209.6393,553,1,1.294384
paiks,4.500369,197.9996,496,0,1.349244
doing,4.500219,248.4013,664,1,1.287041
nudge,4.500195,213.7680,526,1,1.352916
shrow,4.500136,217.7214,539,0,1.344276
turks,4.499968,206.2069,507,0,1.328510
tosas,4.499963,182.9931,445,0,1.391145
debag,4.499751,202.6251,436,0,1.386177
yerks,4.499732,164.3762,358,0,1.460475
ugali,4.499542,171.6168,385,0,1.392441
fumer,4.499539,201.2937,470,0,1.430454
roger,4.499441,197.4708,478,1,1.449892
oleos,4.499211,172.1404,364,0,1.420518
woads,4.499152,187.0665,454,0,1.361123
ledum,4.499079,201.8743,463,0,1.336285
torii,4.499078,178.4410,461,0,1.384017
monic,4.499060,217.9598,579,0,1.284233
chaps,4.499021,229.7119,577,0,1.325054
haiks,4.498930,187.4536,466,0,1.347732
dempt,4.498872,195.4467,477,0,1.337149
turfs,4.498760,209.4553,519,0,1.326350
bunia,4.498744,206.1136,447,0,1.377970
phons,4.498655,226.6536,609,0,1.269978
bands,4.498536,190.1058,473,0,1.328078
above,4.498452,169.0458,327,1,1.507343
petit,4.498428,208.6821,495,0,1.368898
grize,4.498343,185.8423,461,0,1.477754
icier,4.498289,174.9395,411,0,1.478618
twirp,4.498238,208.0903,528,0,1.306479
ovels,4.498234,168.4851,342,0,1.451188
shewn,4.498166,216.2181,464,0,1.390065
zoist,4.498149,193.6600,527,0,1.350324
looey,4.498124,180.7279,376,0,1.486177
fugle,4.497434,212.9326,514,0,1.363067
skeet,4.497387,214.0212,557,0,1.341253
reorg,4.497333,194.0929,478,0,1.407343
scrow,4.497162,197.7093,500,0,1.351620
daiko,4.497145,177.9408,349,0,1.381425
sorns,4.497093,195.5978,496,0,1.378402
acidy,4.496845,191.6117,455,0,1.395680
gramp,4.496835,204.8246,521,0,1.337581
nicht,4.496829,218.0056,592,0,1.286825
hence,4.496501,219.3965,576,1,1.272570
suers,4.496440,186.0868,416,0,1.480130
thong,4.496244,227.4294,610,1,1.273866
bliny,4.496083,225.9978,613,0,1.348596
owned,4.496049,207.8026,453,0,1.370626
briar,4.495977,196.4013,461,1,1.382505
prink,4.495949,220.3676,555,0,1.324838
ploys,4.495761,203.6048,530,0,1.302376
blees,4.495665,208.7952,530,0,1.313823
malik,4.495617,208.0479,527,0,1.339525
myope,4.495611,186.9387,406,0,1.388337
tithe,4.495603,196.0359,476,1,1.384881
doves,4.495554,183.9745,417,0,1.409287
sycee,4.495389,180.4263,470,0,1.353132
amnic,4.495330,199.1927,476,0,1.341469
cloot,4.494726,220.4272,583,0,1.274298
kaury,4.494649,181.0363,426,0,1.436069
twins,4.494492,219.4406,588,0,1.302160
urvas,4.494379,168.8108,393,0,1.401296
salad,4.494061,207.5045,561,1,1.328942
vague,4.494037,180.5732,367,1,1.438877
pilaf,4.493997,208.3944,503,0,1.330238
unlid,4.493996,217.4942,571,0,1.263931
ratty,4.493725,189.4596,446,1,1.443413
berks,4.493570,186.2147,446,0,1.431749
chays,4.493482,204.8497,514,0,1.345572
carvy,4.493304,200.4963,483,0,1.424406
ebony,4.493245,201.1322,488,1,1.469546
whats,4.493234,222.7106,562,0,1.348380
agism,4.493209,192.1724,458,0,1.333909
mihas,4.493207,183.2212,433,0,1.343197
mille,4.493105,203.3853,487,0,1.361771
rhody,4.493092,211.0536,534,0,1.355940
corby,4.493018,215.5149,555,0,1.363283
hefts,4.492533,200.3927,468,0,1.374730
kulan,4.492146,199.6670,482,0,1.326782
grews,4.491953,184.6320,438,0,1.431965
sambo,4.491415,190.0186,465,0,1.369978
umpie,4.491127,189.8700,416,0,1.364795
paras,4.490880,203.7827,518,0,1.345140
clonk,4.490859,229.0294,602,0,1.291577
basho,4.490754,181.0639,427,0,1.368251
mebos,4.490629,186.4479,393,0,1.381857
chemo,4.490482,216.3581,452,0,1.372138
lawny,4.490247,208.8652,543,0,1.382289
brush,4.490146,214.3521,549,1,1.302592
rubli,4.489918,190.9931,395,0,1.346220
spork,4.489434,214.3451,543,0,1.358099
chive,4.488937,214.4341,521,0,1.390065
mandi,4.488892,202.5914,499,0,1.334341
wyles,4.488876,178.1050,410,0,1.390497
blind,4.488836,247.9123,661,1,1.275162
goose,4.488821,198.2328,455,1,1.409719
lochs,4.488803,198.3719,502,0,1.300000
pases,4.488613,179.2238,418,0,1.455292
mohur,4.488343,211.3896,541,0,1.290929
doeks,4.488142,185.8717,409,0,1.403024
birds,4.488083,194.2786,461,0,1.322030
rejon,4.488028,168.7598,379,0,1.489849
addle,4.487970,182.3425,434,0,1.466091
venae,4.487599,201.7153,506,0,1.369114
bahut,4.487550,207.3844,537,0,1.334557
ovary,4.487473,171.8847,403,1,1.479266
azide,4.487436,169.8156,347,0,1.498056
ceric,4.487240,175.5840,411,0,1.461771
eigne,4.487142,223.8441,573,0,1.307343
barmy,4.487129,216.5957,521,0,1.409935
amids,4.487062,185.7283,418,0,1.346436
cubed,4.487039,218.5473,528,0,1.311663
color,4.486968,208.0073,505,1,1.327214
fasci,4.486912,182.8108,433,0,1.369546
taxon,4.486808,183.3421,446,0,1.382073
plush,4.486653,247.8907,653,1,1.234125
sybil,4.486604,202.3624,543,0,1.285961
aspic,4.486330,181.4337,420,0,1.369330
soupy,4.486235,232.6536,625,0,1.349028
axled,4.486151,183.5840,426,0,1.456371
herby,4.485779,188.7002,397,0,1.463067
mawrs,4.485747,189.3102,455,0,1.368683
drown,4.485679,226.9577,577,1,1.301296
toits,4.485645,206.0782,542,0,1.312959
waken,4.485401,182.3322,418,0,1.440389
frabs,4.485326,186.0307,450,0,1.392225
apple,4.485313,183.3689,427,1,1.460907
tools,4.485067,204.7641,529,0,1.313607
fakir,4.484835,185.2911,434,0,1.387905
soils,4.484776,188.0333,496,0,1.356587
datal,4.484688,211.8492,548,0,1.303024
lefte,4.484648,205.1624,520,0,1.311879
herye,4.484628,185.7758,457,0,1.356156
finos,4.484360,205.8484,525,0,1.303456
delfs,4.484251,186.6337,434,0,1.368035
rawer,4.484171,182.8998,446,0,1.502592
bolus,4.484123,213.7542,549,0,1.297624
aguti,4.484079,182.7935,374,0,1.388337
flume,4.483983,208.1482,506,1,1.366307
haars,4.483891,194.3823,472,0,1.372354
adder,4.483820,175.1883,409,0,1.535637
valid,4.483596,208.8160,516,1,1.334989
lests,4.483555,174.8834,405,0,1.417495
fakes,4.483480,169.5365,392,0,1.466523
guild,4.483434,253.9901,663,1,1.229158
lucid,4.483418,219.7698,571,1,1.241037
mould,4.483329,239.7940,630,0,1.236069
grody,4.483113,229.7940,602,0,1.350540
zoril,4.483093,168.0825,397,0,1.390713
soces,4.482921,178.1603,391,0,1.435205
hoing,4.482773,225.8069,607,0,1.281857
barks,4.482758,193.6842,471,0,1.381641
